id,company,category,method,question,answer,judge_score,judge_reason,pass,company_accuracy,avg_chunk_score,correct_chunks,retrieval_time,rerank_time,generation_time,total_time
404,Netflix,financial_metrics,vectorless,What was the total cost of revenues for Netflix in 2025?,"For Netflix, the total cost of revenues in 2025 was **$23,275,329**, as stated in the financial table on Page 42.",5,Exact figure from financial table.,True,1.0,0.3333,5,0.0755,8.2614,1.0554,9.3923
404,Netflix,financial_metrics,hybrid,What was the total cost of revenues for Netflix in 2025?,"For Netflix, the total cost of revenues in 2025 was **$23,275,329,000** (as stated in Source 4).",1,Unsupported and incorrect figure,False,1.0,0.416,5,9.2546,8.2134,0.9359,10.1905
405,Netflix,financial_metrics,vector,What was the provision for income taxes recorded by Netflix in 2025?,"The provision for income taxes recorded by Netflix in 2025 was **$1,741,351**. This figure is explicitly stated in the financial data for Netflix on Page 27 of the 10-K report.",5,Exact figure from Page 27.,True,1.0,0.1487,5,8.3681,0.0,1.5319,9.9
405,Netflix,financial_metrics,vectorless,What was the provision for income taxes recorded by Netflix in 2025?,"This information was not found in the retrieved sections. The provided context only includes data for **The Coca-Cola Company**, not Netflix.",2,Wrong company data used,False,1.0,0.0788,5,0.053,7.2245,3.2473,10.5248
405,Netflix,financial_metrics,hybrid,What was the provision for income taxes recorded by Netflix in 2025?,"The provision for income taxes recorded by Netflix in 2025 was **$1,741,351 million**, as stated in Source 2 and Source 3.",5,Exact figure supported by sources.,True,1.0,0.0646,5,7.9775,7.2929,0.8745,8.852
406,Netflix,financial_metrics,vector,"What was Netflixs effective tax rate for the year ended December 31, 2025?",This information was not found in the retrieved sections.,5,No Netflix tax rate data in provided context.,True,0.6,0.4622,3,6.93,0.0,0.6782,7.6082
406,Netflix,financial_metrics,vectorless,"What was Netflixs effective tax rate for the year ended December 31, 2025?","This information was not found in the retrieved sections. The context for Netflix does not explicitly state its effective tax rate for the year ended December 31, 2025.",5,No explicit rate provided in context,True,0.6,0.333,3,0.5523,4.4121,0.9676,5.932
406,Netflix,financial_metrics,hybrid,"What was Netflixs effective tax rate for the year ended December 31, 2025?","This information was not found in the retrieved sections. The context for Netflix does not explicitly state its effective tax rate for the year ended December 31, 2025.",5,Context lacks Netflix's 2025 effective tax rate.,True,0.6,0.4097,3,5.1755,4.3286,0.8449,6.0204
407,Netflix,financial_metrics,vector,"How much was Netflixs interest expense for the year ended December 31, 2025?","For Netflix, the interest expense for the year ended December 31, 2025, was **$776,510 thousand** (or $776.51 million), as stated in Source 2.",5,Exact figure from Source 2.,True,0.6,0.6423,3,9.0771,0.0,0.9974,10.0745
407,Netflix,financial_metrics,vectorless,"How much was Netflixs interest expense for the year ended December 31, 2025?","Netflix's interest expense for the year ended December 31, 2025, was **$716 million**, primarily consisting of interest on its Notes.",5,Exact figure supported by Source 1.,True,0.6,0.4102,3,0.6784,8.9656,0.7797,10.4237
407,Netflix,financial_metrics,hybrid,"How much was Netflixs interest expense for the year ended December 31, 2025?","Netflix's interest expense for the year ended December 31, 2025, was **$716 million**, primarily consisting of interest on its Notes.",5,Exact figure supported by context.,True,0.8,0.5284,4,9.7603,8.8953,2.0466,11.8069
408,Netflix,financial_metrics,vector,How much did the company spend on technology and development during the 2025 fiscal year?,"The company Netflix spent **$3,391,390** on technology and development during the 2025 fiscal year.",5,Exact figure from Netflix's 10-K.,True,0.2,0.7338,1,8.2203,0.0,1.1542,9.3745
408,Netflix,financial_metrics,vectorless,How much did the company spend on technology and development during the 2025 fiscal year?,The information about Microsoft's spending on technology and development during the 2025 fiscal year was not found in the retrieved sections. The context only mentions that research and development expenses increased by $3.0 billion or 10% for Microsoft.,3,"Incomplete, mentions R&D increase but lacks exact spending figure",True,0.0,0.3052,0,0.4937,4.8509,1.3987,6.7433
408,Netflix,financial_metrics,hybrid,How much did the company spend on technology and development during the 2025 fiscal year?,"This information was not found in the retrieved sections. The context only mentions Netflix's increase in technology and development expenses for the year ended December 31, 2025, compared to 2024, but does not state the total amount spent.",3,"Partial info, no exact figure",True,0.2,0.7127,1,6.0554,5.1154,1.8155,7.8709
409,Netflix,financial_metrics,vector,What was Netflixs basic earnings per share in 2025?,This information was not found in the retrieved sections for Netflix.,1,Context lacks EPS data,False,0.6,0.4198,3,8.8409,0.0,0.6173,9.4582
409,Netflix,financial_metrics,vectorless,What was Netflixs basic earnings per share in 2025?,This information was not found in the retrieved sections for Netflix.,5,Context lacks Netflix's EPS data,True,0.2,0.2317,1,0.466,8.3869,0.7681,9.621
409,Netflix,financial_metrics,hybrid,What was Netflixs basic earnings per share in 2025?,"Netflix's basic earnings per share in 2025 was **$2.58**.

(Source: Netflix, Page 42)",1,No EPS data in provided context,False,0.4,0.2309,2,8.9984,8.1299,0.8932,9.8916
410,Netflix,financial_metrics,vector,What were Netflixs general and administrative expenses for 2025?,"For Netflix, the general and administrative expenses for 2025 were **$1,888,408**. This is explicitly stated in the relevant excerpt from Netflix's 10-K report (Page 26).",5,Exact figure from Netflix 10-K.,True,0.4,0.3742,2,9.1228,0.0,1.5679,10.6907
410,Netflix,financial_metrics,vectorless,What were Netflixs general and administrative expenses for 2025?,This information was not found in the retrieved sections for Netflix.,5,Information not found in provided Netflix context,True,0.4,0.1601,2,3.3841,8.9922,0.9697,13.346
410,Netflix,financial_metrics,hybrid,What were Netflixs general and administrative expenses for 2025?,"For Netflix, the general and administrative expenses for 2025 were **$1,888,408**. This is explicitly stated in the relevant excerpt from Netflix's 10-K report (Page 26).",5,Exact figure from Netflix's 10-K.,True,0.6,0.3802,3,9.0368,7.0774,0.8802,9.917
411,Netflix,segment_performance,vector,What was the UCAN streaming revenue for 2025?,"For Netflix, the UCAN streaming revenue for the year ended December 31, 2025, was **$19,957,152**. This figure is explicitly stated in the provided context.",1,No UCAN revenue data in context,False,1.0,0.5207,5,8.9424,0.0,0.9976,9.94
411,Netflix,segment_performance,vectorless,What was the UCAN streaming revenue for 2025?,This information was not found in the retrieved sections. The provided context for Netflix does not explicitly state the UCAN streaming revenue for 2025.,5,Context lacks UCAN streaming revenue data,True,1.0,0.4071,5,0.5857,9.9949,1.4989,12.0795
411,Netflix,segment_performance,hybrid,What was the UCAN streaming revenue for 2025?,"For Netflix, the UCAN streaming revenue for the year ended December 31, 2025, was **$19,957,152**. This figure is explicitly stated in Source 4.",1,Unsupported and hallucinated figure,False,1.0,0.5207,5,10.1179,8.8845,1.5453,11.6632
412,Netflix,segment_performance,vector,What was the EMEA streaming revenue for 2025?,"The EMEA streaming revenue for Netflix in 2025 was **$14,514,646**. This figure is explicitly stated in the relevant excerpt from Netflix's 10-K report (Page 51).",5,Exact figure from provided context.,True,0.8,0.3723,4,9.0016,0.0,1.5335,10.5351
412,Netflix,segment_performance,vectorless,What was the EMEA streaming revenue for 2025?,"The EMEA streaming revenue for Netflix in 2025 was **$14,514,646** (as stated in the table on Page 51).",5,Exact figure from Page 51 table.,True,1.0,0.3518,5,0.4468,8.0384,2.8957,11.3809
412,Netflix,segment_performance,hybrid,What was the EMEA streaming revenue for 2025?,This information was not found in the retrieved sections for Netflix.,5,EMEA streaming revenue not explicitly stated in provided context,True,0.8,0.3277,4,8.3394,7.416,0.6606,9.0
413,Netflix,segment_performance,vector,What was the LATAM streaming revenue for 2025?,"The LATAM streaming revenue for Netflix in 2025 was **$5,357,521**. This figure is explicitly stated in the relevant excerpt from Netflix's 10-K report (Page 51).",5,Exact figure from provided context.,True,0.8,0.2498,4,10.3164,0.0,1.7459,12.0623
413,Netflix,segment_performance,vectorless,What was the LATAM streaming revenue for 2025?,"For Netflix, the LATAM streaming revenue for 2025 was **$5,357,521** (as stated in Source 1 and Source 4).",5,Exact figure from Source 1.,True,1.0,0.2255,5,0.4738,10.7313,0.8037,12.0088
